"congress","chamber","icpsr","bioguide_id","member","party_name","screen_name","account_type","handle_type","state_abbrev","district_code"
116,"House",21920,"F000469","Russ Fulcher","republican","REPRUSSFULCHER","office","screen_name","ID","01"
116,"House",21966,"S001209","Abigail Spanberger","democratic","REPSPANBERGER","office","screen_name","VA","07"
116,"House",21938,"L000590","Susie Lee","democratic","REPSUSIELEE","office","screen_name","NV","03"
116,"House",21912,"C001121","Jason Crow","democratic","REPJASONCROW","office","screen_name","CO","06"
116,"House",21910,"C001119","Angie Craig","democratic","REPANGIECRAIG","office","screen_name","MN","02"
116,"House",20519,"H001038","Brian Higgins","democratic","REPBRIANHIGGINS","office","screen_name","NY","26"
116,"House",21510,"B001297","Ken Buck","republican","BUCKFORCOLORADO","campaign","screen_name","CO","04"
116,"House",14066,"Y000033","Don Young","republican","REPDONYOUNG","office","screen_name","AK","00"
116,"House",20538,"M001163","Doris Matsui","democratic","DORISMATSUI","office","screen_name","CA","06"
116,"House",21712,"C001111","Charlie Crist","democratic","CHARLIECRIST","campaign","screen_name","FL","13"
116,"House",29377,"N000002","Jerrold Nadler","democratic","REPJERRYNADLER","office","screen_name","NY","10"
116,"House",21506,"A000371","Pete Aguilar","democratic","AGUILARPETE","campaign","screen_name","CA","31"
116,"House",21308,"B001285","Julia Brownley","democratic","JULIABROWNLEY","campaign","screen_name","CA","26"
116,"House",21502,"G000574","Ruben Gallego","democratic","RUBENGALLEGO","campaign","screen_name","AZ","07"
116,"House",29908,"L000557","John B. Larson","democratic","REPJOHNLARSON","office","screen_name","CT","01"
116,"House",20947,"R000582","Phil Roe","republican","DRPHILROE","office","screen_name","TN","01"
116,"House",21719,"G000578","Matt Gaetz","republican","MATTGAETZ","campaign","screen_name","FL","01"
116,"House",29741,"P000096","Bill Pascrell","democratic","BILLPASCRELL","office","screen_name","NJ","09"
116,"House",20952,"C001078","Gerry Connolly","democratic","GERRYCONNOLLY","office","screen_name","VA","11"
116,"House",29368,"T000193","Bennie Thompson","democratic","BENNIEGTHOMPSON","office","screen_name","MS","02"
116,"House",20706,"C001069","Joe Courtney","democratic","REPJOECOURTNEY","office","screen_name","CT","02"
116,"House",20958,"G000559","John Garamendi","democratic","REPGARAMENDI","office","screen_name","CA","03"
116,"House",20712,"J000288","Hank Johnson","democratic","REELECTHANK","campaign","screen_name","GA","04"
116,"House",21108,"W000809","Steve Womack","republican","WOMACK4CONGRESS","campaign","screen_name","AR","03"
116,"House",21110,"B001270","Karen Bass","democratic","KARENBASSTWEETS","campaign","screen_name","CA","37"
116,"House",29127,"P000258","Collin Peterson","democratic","COLLINPETERSON","campaign","screen_name","MN","07"
116,"House",20927,"T000468","Dina Titus","democratic","REPDINATITUS","office","screen_name","NV","01"
116,"House",15446,"U000031","Fred Upton","republican","REPFREDUPTON","office","screen_name","MI","06"
116,"House",20305,"G000551","Raul Grijalva","democratic","STANDWITHRAUL","campaign","screen_name","AZ","03"
116,"House",20959,"D000610","Ted Deutch","democratic","REPTEDDEUTCH","office","screen_name","FL","22"
116,"House",29109,"D000216","Rosa DeLauro","democratic","ROSADELAURO","office","screen_name","CT","03"
116,"House",29571,"D000399","Lloyd Doggett","democratic","REPLLOYDDOGGETT","office","screen_name","TX","35"
116,"House",21982,"W000824","Steve Watkins","republican","REP_WATKINS","office","screen_name","KS","02"
116,"House",21514,"H001071","Jody Hice","republican","JODYHICE","campaign","screen_name","GA","10"
116,"House",21926,"G000590","Mark Green","republican","REPMARKGREEN","office","screen_name","TN","07"
116,"House",21957,"R000611","Denver Riggleman","republican","REPRIGGLEMAN","office","screen_name","VA","05"
116,"House",21914,"D000629","Sharice Davids","democratic","REPDAVIDS","office","screen_name","KS","03"
116,"House",21964,"S001207","Mikie Sherrill","democratic","REPSHERRILL","office","screen_name","NJ","11"
116,"House",21945,"M001204","Dan Meuser","republican","REPMEUSER","office","screen_name","PA","09"
116,"House",21922,"G000587","Sylvia Garcia","democratic","REPSYLVIAGARCIA","office","screen_name","TX","29"
116,"House",21984,"W000827","Ron Wright","republican","REPRONWRIGHT","office","screen_name","TX","06"
116,"House",21909,"C001124","TJ Cox","democratic","REPTJCOX","office","screen_name","CA","21"
116,"House",21923,"G000592","Jared Golden","democratic","REPGOLDEN","office","screen_name","ME","02"
116,"House",21947,"M001207","Debbie Mucarsel-Powell","democratic","REPDMP","office","screen_name","FL","26"
116,"House",21907,"C001123","Gil Cisneros","democratic","REPGILCISNEROS","office","screen_name","CA","39"
116,"House",21954,"P000618","Katie Porter","democratic","REPKATIEPORTER","office","screen_name","CA","45"
116,"House",20902,"K000368","Ann Kirkpatrick","democratic","REPKIRKPATRICK","office","screen_name","AZ","02"
116,"House",21927,"G000591","Michael Guest","republican","REPMICHAELGUEST","office","screen_name","MS","03"
116,"House",21959,"R000612","John Rose","republican","REPJOHNROSE","office","screen_name","TN","06"
116,"House",21931,"H001081","Jahana Hayes","democratic","REPJAHANAHAYES","office","screen_name","CT","05"
116,"House",21952,"P000615","Greg Pence","republican","REPGREGPENCE","office","screen_name","IN","06"
116,"House",21981,"W000823","Michael Waltz","republican","REPMICHAELWALTZ","office","screen_name","FL","06"
116,"House",21961,"R000614","Chip Roy","republican","REPCHIPROY","office","screen_name","TX","21"
116,"House",21971,"S001214","Greg Steube","republican","REPGREGSTEUBE","office","screen_name","FL","17"
116,"House",21903,"B001307","Jim Baird","republican","REPJIMBAIRD","office","screen_name","IN","04"
116,"House",21915,"D000631","Madeleine Dean","democratic","MADELEINEDEAN","campaign","screen_name","PA","04"
116,"House",21924,"G000588","Anthony Gonzalez","republican","ANTHONYGONZALEZ","campaign","screen_name","OH","16"
116,"House",21150,"L000576","Billy Long","republican","AUCTNR1","campaign","screen_name","MO","07"
116,"House",21937,"K000394","Andy Kim","democratic","ANDYKIMNJ","campaign","screen_name","NJ","03"
116,"House",21337,"W000812","Ann Wagner","republican","ANNLWAGNER","campaign","screen_name","MO","02"
116,"House",21943,"M001209","Ben McAdams","democratic","BENMCADAMS","campaign","screen_name","UT","04"
116,"House",39307,"S000185","Bobby Scott","democratic","BOBBYSCOTT4VA3","campaign","screen_name","VA","03"
116,"House",21530,"L000581","Brenda Lawrence","democratic","BRENDALLAWRENCE","campaign","screen_name","MI","14"
116,"House",21708,"B001305","Ted Budd","republican","BUDDFORCONGRESS","campaign","screen_name","NC","13"
116,"House",21372,"K000380","Dan Kildee","democratic","DANKILDEE","campaign","screen_name","MI","05"
116,"House",21172,"C001084","David Cicilline","democratic","DAVIDCICILLINE","campaign","screen_name","RI","01"
116,"House",20927,"T000468","Dina Titus","democratic","DINATITUS","campaign","screen_name","NV","01"
116,"House",29768,"S000510","Adam Smith","democratic","ELECTADAMSMITH","campaign","screen_name","WA","09"
116,"House",20521,"F000450","Virginia Foxx","republican","FOXXFORCONGRESS","campaign","screen_name","NC","05"
116,"House",21951,"P000614","Chris Pappas","democratic","CHRISPAPPASNH","campaign","screen_name","NH","01"
116,"House",21908,"C001118","Ben Cline","republican","CLINE4VIRGINIA","campaign","screen_name","VA","06"
116,"House",21900,"A000376","Colin Allred","democratic","COLINALLREDTX","campaign","screen_name","TX","32"
116,"House",21548,"B001296","Brendan Boyle","democratic","CONGBOYLE","office","screen_name","PA","02"
116,"House",21756,"L000588","Conor Lamb","democratic","CONORLAMBPA","campaign","screen_name","PA","17"
116,"House",21755,"C001114","John Curtis","republican","CURTISUT","campaign","screen_name","UT","03"
116,"House",20720,"L000565","Dave Loebsack","democratic","DAVEFORIOWA","campaign","screen_name","IA","02"
116,"House",21544,"R000603","David Rouzer","republican","DAVIDROUZER","campaign","screen_name","NC","07"
116,"House",21957,"R000611","Denver Riggleman","republican","DENVER4VA","campaign","screen_name","VA","05"
116,"House",21554,"B001292","Don Beyer","democratic","DONBEYERVA","campaign","screen_name","VA","08"
116,"House",21962,"S001216","Kim Schrier","democratic","DRKIMSCHRIER","campaign","screen_name","WA","08"
116,"House",21714,"D000628","Neal Dunn","republican","DUNNCAMPAIGN","campaign","screen_name","FL","02"
116,"House",21566,"E000296","Dwight Evans","democratic","DWIGHTEVANSPA","campaign","screen_name","PA","03"
116,"House",21541,"S001196","Elise Stefanik","republican","ELISESTEFANIK","campaign","screen_name","NY","21"
116,"House",21715,"E000297","Adriano Espaillat","democratic","ESPAILLATNY","campaign","screen_name","NY","13"
116,"House",21349,"H001065","George Holding","republican","GEORGEHOLDING","campaign","screen_name","NC","02"
116,"House",21342,"M001188","Grace Meng","democratic","GRACE4NY","campaign","screen_name","NY","06"
116,"House",21559,"G000576","Glenn Grothman","republican","GROTHMANFORWI","campaign","screen_name","WI","06"
116,"House",21927,"G000591","Michael Guest","republican","GUESTCONGRESS","campaign","screen_name","MS","03"
116,"House",21972,"S001215","Haley Stevens","democratic","HALEYLIVE","campaign","screen_name","MI","11"
116,"House",21934,"H001085","Chrissy Houlahan","democratic","HOULAHANFORPA","campaign","screen_name","PA","06"
116,"House",21704,"B001301","Jack Bergman","republican","JACKBERGMAN_MI1","campaign","screen_name","MI","01"
116,"House",21373,"S001195","Jason Smith","republican","JASONSMITHMO","campaign","screen_name","MO","08"
116,"House",29377,"N000002","Jerrold Nadler","democratic","JERRYNADLER","campaign","screen_name","NY","10"
116,"House",21700,"A000375","Jodey Arrington","republican","JODEYARRINGTON","campaign","screen_name","TX","19"
116,"House",21936,"J000302","John Joyce","republican","JOHNJOYCEFORPA","campaign","screen_name","PA","13"
116,"House",21162,"J000292","Bill Johnson","republican","JOHNSONLEADS","campaign","screen_name","OH","06"
116,"House",29375,"K000210","Peter T. King","republican","PETEKINGCPG","campaign","screen_name","NY","02"
116,"House",21760,"H001082","Kevin Hern","republican","KRHERN","campaign","screen_name","OK","01"
116,"House",20755,"L000566","Bob Latta","republican","LATTA4CONGRESS","campaign","screen_name","OH","05"
116,"House",20941,"F000455","Marcia Fudge","democratic","MLFUDGE","campaign","screen_name","OH","11"
116,"House",21344,"M001185","Sean Maloney","democratic","SPMALONEY","campaign","screen_name","NY","18"
116,"House",21540,"R000602","Kathleen Rice","democratic","KATHLEENRICE","campaign","screen_name","NY","04"
116,"House",21561,"K000388","Trent Kelly","republican","KELLYFORMS01","campaign","screen_name","MS","01"
116,"House",20136,"L000559","Jim Langevin","democratic","LANGEVINFORRI","campaign","screen_name","RI","02"
116,"House",21710,"C001109","Liz Cheney","republican","LIZ_CHENEY","campaign","screen_name","WY","00"
116,"House",29571,"D000399","Lloyd Doggett","democratic","LLOYDDOGGETTTX","campaign","screen_name","TX","35"
116,"House",20527,"G000552","Louie Gohmert","republican","LOUIEGOHMERTTX1","campaign","screen_name","TX","01"
116,"House",29572,"T000238","Mac Thornberry","republican","MACTHORNBERRY","campaign","screen_name","TX","13"
116,"House",15029,"K000009","Marcy Kaptur","democratic","MARCY_KAPTUR","campaign","screen_name","OH","09"
116,"House",21370,"P000607","Mark Pocan","democratic","MARKPOCAN","campaign","screen_name","WI","02"
116,"House",21355,"M001190","Markwayne Mullin","republican","MARKWAYNEMULLIN","campaign","screen_name","OK","02"
116,"House",21958,"R000613","Max Rose","democratic","MAXROSE4NY","campaign","screen_name","NY","11"
116,"House",21945,"M001204","Dan Meuser","republican","MEUSER4CONGRESS","campaign","screen_name","PA","09"
116,"House",29901,"T000460","Mike Thompson","democratic","MIKE_CA05","campaign","screen_name","CA","05"
116,"House",21167,"K000376","Mike Kelly","republican","MIKEKELLYFORPA","campaign","screen_name","PA","16"
116,"House",20342,"T000463","Mike Turner","republican","MIKETURNEROH","campaign","screen_name","OH","10"
116,"House",21191,"G000568","Morgan Griffith","republican","MORGANGRIFFITH","campaign","screen_name","VA","09"
116,"House",29741,"P000096","Bill Pascrell","democratic","PASCRELLFORNJ","campaign","screen_name","NJ","09"
116,"House",21969,"S001212","Pete Stauber","republican","PETESTAUBER","campaign","screen_name","MN","08"
116,"House",21730,"K000391","Raja Krishnamoorthi","democratic","RAJAFORCONGRESS","campaign","screen_name","IL","08"
116,"House",21975,"T000481","Rashida Tlaib","democratic","RASHIDATLAIB","campaign","screen_name","MI","13"
116,"House",20748,"C001068","Steve Cohen","democratic","REELECTCOHEN","campaign","screen_name","TN","09"
116,"House",20756,"W000804","Rob Wittman","republican","REELECTWITTMAN","campaign","screen_name","VA","01"
116,"House",21949,"O000172","Alexandria Ocasio-Cortez","democratic","REPAOC","office","screen_name","NY","14"
116,"House",21929,"H001088","Jim Hagedorn","republican","REPHAGEDORN","office","screen_name","MN","01"
116,"House",21539,"Z000017","Lee Zeldin","republican","REPLEEZELDIN","office","screen_name","NY","01"
116,"House",21942,"M001203","Tom Malinowski","democratic","REPMALINOWSKI","office","screen_name","NJ","07"
116,"House",21967,"S001210","Ross Spano","republican","REPROSSSPANO","office","screen_name","FL","15"
116,"House",21346,"H001067","Richard Hudson","republican","RICHHUDSON","campaign","screen_name","NC","08"
116,"House",29109,"D000216","Rosa DeLauro","democratic","ROSA_DELAURO","campaign","screen_name","CT","03"
116,"House",21163,"S001187","Steve Stivers","republican","STEVESTIVERS","campaign","screen_name","OH","15"
116,"House",21525,"M001196","Seth Moulton","democratic","TEAMMOULTON","office","screen_name","MA","06"
116,"House",21905,"B001309","Tim Burchett","republican","TIMBURCHETT","campaign","screen_name","TN","02"
116,"House",21179,"D000616","Scott DesJarlais","republican","TNDESJARLAIS","campaign","screen_name","TN","04"
116,"House",21531,"E000294","Tom Emmer","republican","TOMEMMER","campaign","screen_name","MN","06"
116,"House",21917,"E000299","Veronica Escobar","democratic","VGESCOBAR","campaign","screen_name","TX","16"
116,"House",29932,"W000791","Greg Walden","republican","VOTEGREGWALDEN","campaign","screen_name","OR","02"
116,"House",21711,"C001110","Lou Correa","democratic","VOTELOUCORREA","campaign","screen_name","CA","46"
116,"House",21761,"M001206","Joseph Morelle","democratic","VOTEMORELLE","campaign","screen_name","NY","25"
116,"House",21763,"W000826","Susan Wild","democratic","WILDFORCONGRESS","campaign","screen_name","PA","07"
116,"House",21339,"H001066","Steven Horsford","democratic","STEVENHORSFORD","campaign","screen_name","NV","04"
116,"House",21148,"P000601","Steven Palazzo","republican","STEVENPALAZZO","campaign","screen_name","MS","04"
116,"House",21367,"S001192","Chris Stewart","republican","STEWARTFORUTAH","campaign","screen_name","UT","02"
116,"House",21938,"L000590","Susie Lee","democratic","SUSIELEENV","campaign","screen_name","NV","03"
116,"House",31101,"D000617","Suzan DelBene","democratic","SUZANDELBENE","campaign","screen_name","WA","01"
116,"House",29323,"C000059","Ken Calvert","republican","TEAMCALVERT","campaign","screen_name","CA","42"
116,"House",20535,"M001159","Cathy McMorris Rodgers","republican","TEAMCMR","campaign","screen_name","WA","05"
116,"House",21348,"M001187","Mark Meadows","republican","TEAMMEADOWS","campaign","screen_name","NC","11"
116,"House",15448,"P000197","Nancy Pelosi","democratic","TEAMPELOSI","campaign","screen_name","CA","12"
116,"House",15124,"V000108","Pete Visclosky","democratic","TEAMVISCLOSKY","campaign","screen_name","IN","01"
116,"House",20343,"R000577","Tim Ryan","democratic","TIMRYAN","campaign","screen_name","OH","13"
116,"House",20725,"W000798","Tim Walberg","republican","TIMWALBERG","campaign","screen_name","MI","07"
116,"House",21747,"S001201","Thomas Suozzi","democratic","TOM_SUOZZI","campaign","screen_name","NY","03"
116,"House",21101,"R000585","Tom Reed","republican","TOMREEDCONGRESS","campaign","screen_name","NY","23"
116,"House",15446,"U000031","Fred Upton","republican","UPTONFORALLOFUS","campaign","screen_name","MI","06"
116,"House",21973,"T000479","Van Taylor","republican","VANTAYLORTX","campaign","screen_name","TX","03"
116,"House",21149,"H001053","Vicky Hartzler","republican","VICKYH4CONGRESS","campaign","screen_name","MO","04"
116,"House",20517,"C001061","Emanuel Cleaver","democratic","VOTE4CLEAVER","campaign","screen_name","MO","05"
116,"House",21564,"D000626","Warren Davidson","republican","VOTE_DAVIDSON","campaign","screen_name","OH","08"
116,"House",20733,"C001067","Yvette Clarke","democratic","VOTEYVETTE","campaign","screen_name","NY","09"
116,"House",21360,"W000814","Randy Weber","republican","WEBERFORTEXAS","campaign","screen_name","TX","14"
116,"House",20750,"W000800","Peter Welch","democratic","WELCHFORVT","campaign","screen_name","VT","00"
116,"House",21550,"H001073","Will Hurd","republican","WILLHURD","campaign","screen_name","TX","23"
116,"House",21976,"T000484","Xochitl Torres Small","democratic","XOCHFORCONGRESS","campaign","screen_name","NM","02"
116,"House",21343,"J000294","Hakeem Jeffries","democratic","HAKEEM_JEFFRIES","campaign","screen_name","NY","08"
116,"House",21987,"M001210","Greg Murphy","republican","REPGREGMURPHY","office","screen_name","NC","03"
116,"House",21323,"C001093","Doug Collins","republican","COLLINSFORGA","campaign","screen_name","GA","09"
116,"House",21986,"B001311","Dan Bishop","republican","REPDANBISHOP","office","screen_name","NC","09"
116,"House",21939,"L000593","Mike Levin","democratic","MIKELEVIN","campaign","screen_name","CA","49"
116,"House",21311,"R000599","Raul Ruiz","democratic","REPRAULRUIZMD","office","screen_name","CA","36"
116,"Senate",14871,"W000779","Ron Wyden","democratic","WYDENPRESS","office","screen_name","OR","statewide"
116,"Senate",29924,"U000039","Tom Udall","democratic","TOMUDALLPRESS","campaign","screen_name","NM","statewide"
116,"Senate",20707,"M001169","Chris Murphy","democratic","SENMURPHYOFFICE","office","screen_name","CT","statewide"
116,"Senate",40916,"C001088","Chris Coons","democratic","SENCOONSOFFICE","office","screen_name","DE","statewide"
116,"Senate",41703,"K000393","John Kennedy","republican","JOHNKENNEDYLA","campaign","screen_name","LA","statewide"
116,"Senate",14226,"G000386","Chuck Grassley","republican","GRASSLEYPRESS","office","screen_name","IA","statewide"
116,"Senate",20923,"P000595","Gary Peters","democratic","GARYPETERS","campaign","screen_name","MI","statewide"
116,"Senate",49300,"F000062","Dianne Feinstein","democratic","DIANNEFEINSTEIN","campaign","screen_name","CA","statewide"
116,"Senate",41107,"H001061","John Hoeven","republican","SENJOHNHOEVEN","office","screen_name","ND","statewide"
116,"Senate",29373,"M000639","Bob Menendez","democratic","BOBMENENDEZNJ","campaign","screen_name","NJ","statewide"
116,"Senate",29566,"G000359","Lindsey Graham","republican","LINDSEYGRAHAMSC","campaign","screen_name","SC","statewide"
116,"Senate",21501,"M001197","Martha McSally","republican","MARTHAMCSALLY","campaign","screen_name","AZ","statewide"
116,"Senate",40702,"T000464","Jon Tester","democratic","SENATORTESTER","office","screen_name","MT","statewide"
116,"Senate",29345,"C000880","Mike Crapo","republican","MIKECRAPO","office","screen_name","ID","statewide"
116,"Senate",41702,"H001076","Maggie Hassan","democratic","SENATORHASSAN","office","screen_name","NH","statewide"
116,"Senate",21350,"C001096","Kevin Cramer","republican","SENKEVINCRAMER","office","screen_name","ND","statewide"
116,"Senate",41300,"K000383","Angus King","independent","SENANGUSKING","office","screen_name","ME","statewide"
116,"Senate",41304,"C001098","Ted Cruz","republican","SENTEDCRUZ","office","screen_name","TX","statewide"
116,"Senate",21300,"S001191","Kyrsten Sinema","democratic","SENATORSINEMA","office","screen_name","AZ","statewide"
116,"Senate",20930,"H001046","Martin Heinrich","democratic","MARTINHEINRICH","office","screen_name","NM","statewide"
116,"Senate",14921,"M000355","Mitch McConnell","republican","SENATEMAJLDR","office","screen_name","KY","statewide"
116,"Senate",41502,"E000295","Joni Ernst","republican","JONIERNST","campaign","screen_name","IA","statewide"
116,"Senate",41503,"S001197","Ben Sasse","republican","BENSASSE","campaign","screen_name","NE","statewide"
116,"Senate",41500,"S001198","Dan Sullivan","republican","DANSULLIVAN_AK","campaign","screen_name","AK","statewide"
116,"Senate",41308,"B001288","Cory Booker","democratic","SENBOOKER","office","screen_name","NJ","statewide"
116,"Senate",29386,"P000449","Rob Portman","republican","ROBPORTMAN","campaign","screen_name","OH","statewide"
116,"Senate",41501,"P000612","David Perdue","republican","SENDAVIDPERDUE","office","screen_name","GA","statewide"
116,"Senate",41505,"R000605","Mike Rounds","republican","SENATORROUNDS","office","screen_name","SD","statewide"
116,"Senate",41504,"T000476","Thom Tillis","republican","SENTHOMTILLIS","office","screen_name","NC","statewide"
116,"Senate",20330,"V000128","Chris Van Hollen","democratic","VANHOLLENFORMD","campaign","screen_name","MD","statewide"
116,"Senate",41701,"H001075","Kamala Harris","democratic","SENKAMALAHARRIS","office","screen_name","CA","statewide"
116,"Senate",41703,"K000393","John Kennedy","republican","SENJOHNKENNEDY","office","screen_name","LA","statewide"
116,"Senate",20735,"G000555","Kirsten Gillibrand","democratic","GILLIBRANDNY","office","screen_name","NY","statewide"
116,"Senate",41705,"J000300","Doug Jones","democratic","SENDOUGJONES","office","screen_name","AL","statewide"
116,"Senate",20919,"C001075","Bill Cassidy","republican","SENBILLCASSIDY","office","screen_name","LA","statewide"
116,"Senate",41900,"B001310","Mike Braun","republican","SENATORBRAUN","office","screen_name","IN","statewide"
116,"Senate",41104,"P000603","Rand Paul","republican","DRRANDPAUL","campaign","screen_name","KY","statewide"
116,"Senate",40910,"B001267","Michael Bennet","democratic","MICHAELBENNET","campaign","screen_name","CO","statewide"
116,"Senate",41112,"S001194","Brian Schatz","democratic","BRIANSCHATZ","campaign","screen_name","HI","statewide"
116,"Senate",20919,"C001075","Bill Cassidy","republican","BILLCASSIDY","campaign","screen_name","LA","statewide"
116,"Senate",29924,"U000039","Tom Udall","democratic","SENATORTOMUDALL","office","screen_name","NM","statewide"
116,"Senate",20735,"G000555","Kirsten Gillibrand","democratic","SENGILLIBRAND","campaign","screen_name","NY","statewide"
116,"Senate",29732,"S000770","Debbie Stabenow","democratic","SENSTABENOW","office","screen_name","MI","statewide"
116,"Senate",29909,"I000055","Johnny Isakson","republican","SENATORISAKSON","office","screen_name","GA","statewide"
116,"Senate",29940,"B001230","Tammy Baldwin","democratic","TAMMYBALDWIN","campaign","screen_name","WI","statewide"
116,"Senate",20713,"H001042","Mazie Hirono","democratic","MAZIEHIRONO","office","screen_name","HI","statewide"
116,"Senate",15408,"C000141","Ben Cardin","democratic","SENATORCARDIN","office","screen_name","MD","statewide"
116,"Senate",20101,"B001236","John Boozman","republican","BOOZMAN4AR","campaign","screen_name","AR","statewide"
116,"Senate",39310,"C000127","Maria Cantwell","democratic","SENATORCANTWELL","office","screen_name","WA","statewide"
116,"Senate",41903,"S001217","Rick Scott","republican","SENRICKSCOTT","office","screen_name","FL","statewide"
116,"Senate",49308,"M001111","Patty Murray","democratic","MURRAYCAMPAIGN","campaign","screen_name","WA","statewide"
116,"Senate",20713,"H001042","Mazie Hirono","democratic","MAZIEFORHAWAII","campaign","screen_name","HI","statewide"
116,"Senate",41305,"K000384","Tim Kaine","democratic","TIMKAINE","office","screen_name","VA","statewide"
116,"Senate",40707,"B001261","John Barrasso","republican","SENJOHNBARRASSO","office","screen_name","WY","statewide"
116,"Senate",29147,"S000033","Bernie Sanders","independent","BERNIESANDERS","campaign","screen_name","VT","statewide"
116,"Senate",21173,"S001184","Tim Scott","republican","SENATORTIMSCOTT","office","screen_name","SC","statewide"
116,"Senate",40908,"M001176","Jeff Merkley","democratic","JEFFMERKLEY","campaign","screen_name","OR","statewide"
116,"Senate",21166,"L000575","James Lankford","republican","SENATORLANKFORD","office","screen_name","OK","statewide"
116,"Senate",21133,"Y000064","Todd Young","republican","SENTODDYOUNG","office","screen_name","IN","statewide"
116,"Senate",21112,"G000562","Cory Gardner","republican","SENCORYGARDNER","office","screen_name","CO","statewide"
116,"Senate",41705,"J000300","Doug Jones","democratic","DOUGJONES","campaign","screen_name","AL","statewide"
116,"Senate",14307,"L000174","Patrick Leahy","democratic","SENATORLEAHY","office","screen_name","VT","statewide"
116,"Senate",15015,"C000174","Tom Carper","democratic","SENATORCARPER","office","screen_name","DE","statewide"
116,"Senate",29909,"I000055","Johnny Isakson","republican","JOHNNYISAKSON","campaign","screen_name","GA","statewide"
116,"Senate",29534,"W000437","Roger Wicker","republican","SENATORWICKER","office","screen_name","MS","statewide"
116,"Senate",41101,"B001277","Richard Blumenthal","democratic","SENBLUMENTHAL","office","screen_name","CT","statewide"
116,"Senate",49706,"E000285","Mike Enzi","republican","SENATORENZI","office","screen_name","WY","statewide"
116,"Senate",29754,"T000250","John Thune","republican","SENJOHNTHUNE","office","screen_name","SD","statewide"
116,"Senate",15021,"D000563","Dick Durbin","democratic","DICKDURBIN","campaign","screen_name","IL","statewide"
116,"Senate",21325,"D000622","Tammy Duckworth","democratic","TAMMYFORIL","campaign","screen_name","IL","statewide"
116,"Senate",41702,"H001076","Maggie Hassan","democratic","MAGGIE_HASSAN","campaign","screen_name","NH","statewide"
116,"Senate",15424,"I000024","Jim Inhofe","republican","JIMINHOFE","office","screen_name","OK","statewide"
116,"Senate",14226,"G000386","Chuck Grassley","republican","CHUCKGRASSLEY","office","screen_name","IA","statewide"
116,"Senate",21338,"D000618","Steve Daines","republican","STEVEDAINES","office","screen_name","MT","statewide"
116,"Senate",29566,"G000359","Lindsey Graham","republican","GRAHAMBLOG","office","screen_name","SC","statewide"
116,"Senate",41102,"R000595","Marco Rubio","republican","MARCORUBIO","campaign","screen_name","FL","statewide"
116,"Senate",40702,"T000464","Jon Tester","democratic","JONTESTER","campaign","screen_name","MT","statewide"
116,"Senate",40300,"M001153","Lisa Murkowski","republican","LISAMURKOWSKI","office","screen_name","AK","statewide"
116,"Senate",29722,"M000934","Jerry Moran","republican","JERRYMORAN","office","screen_name","KS","statewide"
116,"Senate",29386,"P000449","Rob Portman","republican","SENROBPORTMAN","office","screen_name","OH","statewide"
116,"Senate",29732,"S000770","Debbie Stabenow","democratic","STABENOW","campaign","screen_name","MI","statewide"
116,"Senate",21112,"G000562","Cory Gardner","republican","CORYGARDNER","campaign","screen_name","CO","statewide"
116,"Senate",29548,"B001135","Richard Burr","republican","SENATORBURR","office","screen_name","NC","statewide"
116,"Senate",14435,"M000133","Ed Markey","democratic","SENMARKEY","office","screen_name","MA","statewide"
116,"Senate",40700,"K000367","Amy Klobuchar","democratic","SENAMYKLOBUCHAR","office","screen_name","MN","statewide"
116,"Senate",41304,"C001098","Ted Cruz","republican","TEDCRUZ","campaign","screen_name","TX","statewide"
116,"Senate",29935,"T000461","Pat Toomey","republican","PATTOOMEY","campaign","screen_name","PA","statewide"
116,"Senate",21350,"C001096","Kevin Cramer","republican","KEVINCRAMER","campaign","screen_name","ND","statewide"
116,"Senate",29147,"S000033","Bernie Sanders","independent","SENSANDERS","office","screen_name","VT","statewide"
116,"Senate",20101,"B001236","John Boozman","republican","JOHNBOOZMAN","office","screen_name","AR","statewide"
116,"Senate",40909,"W000805","Mark Warner","democratic","MARKWARNER","office","screen_name","VA","statewide"
116,"Senate",29534,"W000437","Roger Wicker","republican","ROGERWICKER","campaign","screen_name","MS","statewide"
116,"Senate",40305,"C001056","John Cornyn","republican","JOHNCORNYN","office","screen_name","TX","statewide"
116,"Senate",40906,"S001181","Jeanne Shaheen","democratic","JEANNESHAHEEN","campaign","screen_name","NH","statewide"
116,"Senate",40916,"C001088","Chris Coons","democratic","CHRISCOONS","campaign","screen_name","DE","statewide"
116,"Senate",41308,"B001288","Cory Booker","democratic","CORYBOOKER","campaign","screen_name","NJ","statewide"
116,"Senate",14858,"S000148","Chuck Schumer","democratic","SENSCHUMER","office","screen_name","NY","statewide"
116,"Senate",20330,"V000128","Chris Van Hollen","democratic","CHRISVANHOLLEN","office","screen_name","MD","statewide"
116,"Senate",29373,"M000639","Bob Menendez","democratic","SENATORMENENDEZ","office","screen_name","NJ","statewide"
116,"Senate",49703,"C001035","Susan Collins","republican","SENATORCOLLINS","office","screen_name","ME","statewide"
116,"Senate",21300,"S001191","Kyrsten Sinema","democratic","KYRSTENSINEMA","campaign","screen_name","AZ","statewide"
116,"Senate",94659,"S000320","Richard Shelby","republican","SENSHELBY","office","screen_name","AL","statewide"
